state_name,year,all_cause,natural_cause,week_ending_date
Alaska,2020,95,82,2020-11-07
Alaska,2020,88,82,2020-11-14
Alaska,2020,96,94,2020-11-21
Alaska,2020,87,84,2020-11-28
Alaska,2020,66,63,2020-12-05
Alaska,2020,67,65,2020-12-12
Alaska,2020,34,34,2020-12-19
Alaska,2020,12,11,2020-12-26
Arizona,2014,501,446,2014-01-04
Arizona,2014,1035,951,2014-01-11
Arizona,2014,1152,1053,2014-01-18
Arizona,2014,1172,1072,2014-01-25
Arizona,2014,1132,1039,2014-02-01
Arizona,2014,1147,1041,2014-02-08
Arizona,2014,1070,976,2014-02-15
Arizona,2014,1096,980,2014-02-22
Arizona,2014,1078,993,2014-03-01
Arizona,2014,979,889,2014-03-08
Arizona,2014,1045,934,2014-03-15
Arizona,2014,1021,924,2014-03-22
Arizona,2014,1046,939,2014-03-29
Arizona,2014,1002,890,2014-04-05
Arizona,2014,1041,955,2014-04-12
Arizona,2014,1079,973,2014-04-19
Arizona,2014,999,904,2014-04-26
Arizona,2014,1042,938,2014-05-03
Arizona,2014,1004,907,2014-05-10
Arizona,2014,970,864,2014-05-17
Arizona,2014,974,880,2014-05-24
Arizona,2014,967,872,2014-05-31
Arizona,2014,1000,898,2014-06-07
Arizona,2014,974,879,2014-06-14
Arizona,2014,923,830,2014-06-21
Arizona,2014,942,840,2014-06-28
Arizona,2014,933,812,2014-07-05
Arizona,2014,929,826,2014-07-12
Arizona,2014,909,818,2014-07-19
Arizona,2014,950,852,2014-07-26
Arizona,2014,972,866,2014-08-02
Arizona,2014,937,848,2014-08-09
Arizona,2014,910,808,2014-08-16
Arizona,2014,897,791,2014-08-23
Arizona,2014,943,842,2014-08-30
Arizona,2014,949,841,2014-09-06
Arizona,2014,898,785,2014-09-13
Arizona,2014,977,877,2014-09-20
Arizona,2014,926,831,2014-09-27
Arizona,2014,974,893,2014-10-04
Arizona,2014,967,873,2014-10-11
Arizona,2014,960,853,2014-10-18
Arizona,2014,953,852,2014-10-25
Arizona,2014,928,836,2014-11-01
Arizona,2014,979,874,2014-11-08
Arizona,2014,1006,915,2014-11-15
Arizona,2014,1011,920,2014-11-22
Arizona,2014,1026,911,2014-11-29
Arizona,2014,1045,965,2014-12-06
Arizona,2014,954,859,2014-12-13
Arizona,2014,985,894,2014-12-20
Arizona,2014,1038,935,2014-12-27
Arizona,2014,1118,1015,2015-01-03
Arizona,2015,1147,1059,2015-01-10
Arizona,2015,1187,1094,2015-01-17
Arizona,2015,1086,992,2015-01-24
Arizona,2015,1279,1178,2015-01-31
Arizona,2015,1145,1057,2015-02-07
Arizona,2015,1104,1006,2015-02-14
Arizona,2015,1122,1010,2015-02-21
Arizona,2015,1065,966,2015-02-28
Arizona,2015,1139,1025,2015-03-07
Arizona,2015,1164,1047,2015-03-14
Arizona,2015,1123,1016,2015-03-21
Arizona,2015,1107,999,2015-03-28
Arizona,2015,1049,954,2015-04-04
Arizona,2015,1059,976,2015-04-11
Arizona,2015,1131,1013,2015-04-18
Arizona,2015,1099,1002,2015-04-25
Arizona,2015,1066,965,2015-05-02
Arizona,2015,1010,911,2015-05-09
Arizona,2015,1028,908,2015-05-16
Arizona,2015,1034,921,2015-05-23
Arizona,2015,1007,918,2015-05-30
Arizona,2015,1043,946,2015-06-06
Arizona,2015,1044,920,2015-06-13
Arizona,2015,975,862,2015-06-20
Arizona,2015,1045,941,2015-06-27
Arizona,2015,1030,925,2015-07-04
Arizona,2015,997,892,2015-07-11
Arizona,2015,948,846,2015-07-18
Arizona,2015,908,816,2015-07-25
Arizona,2015,1007,903,2015-08-01
Arizona,2015,957,828,2015-08-08
Arizona,2015,937,818,2015-08-15
Arizona,2015,1060,929,2015-08-22
Arizona,2015,960,850,2015-08-29
Arizona,2015,946,840,2015-09-05
Arizona,2015,945,842,2015-09-12
Arizona,2015,971,883,2015-09-19
Arizona,2015,1063,940,2015-09-26
Arizona,2015,927,847,2015-10-03
Arizona,2015,1003,890,2015-10-10
Arizona,2015,967,855,2015-10-17
Arizona,2015,943,852,2015-10-24
Arizona,2015,979,878,2015-10-31
Arizona,2015,991,894,2015-11-07
Arizona,2015,1161,1039,2015-11-14
Arizona,2015,1103,990,2015-11-21
Arizona,2015,1059,950,2015-11-28
Arizona,2015,1081,972,2015-12-05
Arizona,2015,1156,1046,2015-12-12
Arizona,2015,1142,1039,2015-12-19
Arizona,2015,1096,999,2015-12-26
Arizona,2015,1109,997,2016-01-02
Arizona,2016,1149,1046,2016-01-09
Arizona,2016,1192,1066,2016-01-16
Arizona,2016,1195,1090,2016-01-23
Arizona,2016,1217,1100,2016-01-30
Arizona,2016,1204,1097,2016-02-06
Arizona,2016,1275,1161,2016-02-13
Arizona,2016,1305,1182,2016-02-20
Arizona,2016,1283,1155,2016-02-27
Arizona,2016,1243,1115,2016-03-05
Arizona,2016,1288,1153,2016-03-12
Arizona,2016,1316,1197,2016-03-19
Arizona,2016,1201,1073,2016-03-26
Arizona,2016,1189,1077,2016-04-02
Arizona,2016,1139,1014,2016-04-09
Arizona,2016,1094,969,2016-04-16
Arizona,2016,1106,1011,2016-04-23
Arizona,2016,1081,964,2016-04-30
Arizona,2016,1035,933,2016-05-07
Arizona,2016,1057,957,2016-05-14
Arizona,2016,1095,967,2016-05-21
Arizona,2016,997,900,2016-05-28
Arizona,2016,1057,946,2016-06-04
Arizona,2016,1087,956,2016-06-11
Arizona,2016,998,867,2016-06-18
Arizona,2016,1057,934,2016-06-25
Arizona,2016,1064,909,2016-07-02
Arizona,2016,1015,893,2016-07-09
Arizona,2016,991,861,2016-07-16
Arizona,2016,1018,887,2016-07-23
Arizona,2016,1095,937,2016-07-30
Arizona,2016,993,874,2016-08-06
Arizona,2016,1005,886,2016-08-13
Arizona,2016,1015,893,2016-08-20
Arizona,2016,999,889,2016-08-27
Arizona,2016,1018,921,2016-09-03
Arizona,2016,999,884,2016-09-10
Arizona,2016,929,839,2016-09-17
Arizona,2016,1036,915,2016-09-24
Arizona,2016,993,889,2016-10-01
Arizona,2016,972,861,2016-10-08
Arizona,2016,1031,929,2016-10-15
Arizona,2016,1048,929,2016-10-22
Arizona,2016,1007,885,2016-10-29
Arizona,2016,1058,973,2016-11-05
Arizona,2016,1058,941,2016-11-12
Arizona,2016,1048,942,2016-11-19
Arizona,2016,1099,982,2016-11-26
Arizona,2016,1111,994,2016-12-03
Arizona,2016,1106,1020,2016-12-10
Arizona,2016,1095,1000,2016-12-17
Arizona,2016,1061,966,2016-12-24
Arizona,2016,1165,1067,2016-12-31
Arizona,2017,1170,1056,2017-01-07
Arizona,2017,1205,1094,2017-01-14
Arizona,2017,1122,1008,2017-01-21
Arizona,2017,1191,1076,2017-01-28
Arizona,2017,1235,1115,2017-02-04
Arizona,2017,1216,1112,2017-02-11
Arizona,2017,1138,1025,2017-02-18
Arizona,2017,1125,1004,2017-02-25
Arizona,2017,1176,1059,2017-03-04
Arizona,2017,1169,1048,2017-03-11
Arizona,2017,1209,1086,2017-03-18
Arizona,2017,1189,1065,2017-03-25
Arizona,2017,1127,1011,2017-04-01
Arizona,2017,1171,1045,2017-04-08
Arizona,2017,1141,1041,2017-04-15
Arizona,2017,1124,1014,2017-04-22
Arizona,2017,1182,1056,2017-04-29
Arizona,2017,1169,1034,2017-05-06
Arizona,2017,1120,990,2017-05-13
Arizona,2017,1078,939,2017-05-20
Arizona,2017,1065,939,2017-05-27
Arizona,2017,1146,1012,2017-06-03
Arizona,2017,1139,1003,2017-06-10
Arizona,2017,1082,960,2017-06-17
Arizona,2017,1102,961,2017-06-24
Arizona,2017,1109,954,2017-07-01
Arizona,2017,1142,985,2017-07-08
Arizona,2017,1071,925,2017-07-15
Arizona,2017,1075,950,2017-07-22
Arizona,2017,1002,871,2017-07-29
Arizona,2017,1048,928,2017-08-05
Arizona,2017,1064,934,2017-08-12
Arizona,2017,975,873,2017-08-19
Arizona,2017,1002,879,2017-08-26
Arizona,2017,1054,927,2017-09-02
Arizona,2017,1072,956,2017-09-09
Arizona,2017,1062,953,2017-09-16
Arizona,2017,1036,904,2017-09-23
Arizona,2017,1007,906,2017-09-30
Arizona,2017,1056,929,2017-10-07
Arizona,2017,1065,963,2017-10-14
Arizona,2017,1056,915,2017-10-21
Arizona,2017,1032,923,2017-10-28
Arizona,2017,1085,959,2017-11-04
Arizona,2017,1034,912,2017-11-11
Arizona,2017,1145,1047,2017-11-18
Arizona,2017,1112,1007,2017-11-25
Arizona,2017,1133,1019,2017-12-02
Arizona,2017,1092,982,2017-12-09
Arizona,2017,1155,1044,2017-12-16
Arizona,2017,1336,1194,2017-12-23
Arizona,2017,1429,1309,2017-12-30
Arizona,2018,1532,1385,2018-01-06
Arizona,2018,1514,1384,2018-01-13
Arizona,2018,1379,1246,2018-01-20
Arizona,2018,1363,1227,2018-01-27
Arizona,2018,1375,1251,2018-02-03
Arizona,2018,1309,1180,2018-02-10
Arizona,2018,1228,1130,2018-02-17
Arizona,2018,1172,1037,2018-02-24
Arizona,2018,1272,1165,2018-03-03
Arizona,2018,1282,1167,2018-03-10
Arizona,2018,1196,1055,2018-03-17
Arizona,2018,1232,1092,2018-03-24
Arizona,2018,1195,1085,2018-03-31
Arizona,2018,1247,1117,2018-04-07
Arizona,2018,1179,1039,2018-04-14
Arizona,2018,1161,1057,2018-04-21
Arizona,2018,1145,1008,2018-04-28
Arizona,2018,1157,1037,2018-05-05
Arizona,2018,1141,1025,2018-05-12
Arizona,2018,1030,913,2018-05-19
Arizona,2018,1063,950,2018-05-26
Arizona,2018,1033,901,2018-06-02
Arizona,2018,1086,953,2018-06-09
Arizona,2018,1154,1011,2018-06-16
Arizona,2018,1065,939,2018-06-23
Arizona,2018,1105,964,2018-06-30
Arizona,2018,1079,954,2018-07-07
Arizona,2018,1042,915,2018-07-14
Arizona,2018,1121,979,2018-07-21
Arizona,2018,1090,919,2018-07-28
Arizona,2018,1097,942,2018-08-04
Arizona,2018,1042,912,2018-08-11
Arizona,2018,1015,889,2018-08-18
Arizona,2018,1082,956,2018-08-25
Arizona,2018,1070,937,2018-09-01
Arizona,2018,1046,916,2018-09-08
Arizona,2018,1070,940,2018-09-15
Arizona,2018,1065,943,2018-09-22
Arizona,2018,1073,947,2018-09-29
Arizona,2018,997,888,2018-10-06
Arizona,2018,1027,912,2018-10-13
Arizona,2018,1098,993,2018-10-20
Arizona,2018,1088,963,2018-10-27
Arizona,2018,1027,922,2018-11-03
Arizona,2018,1102,981,2018-11-10
Arizona,2018,1098,974,2018-11-17
Arizona,2018,1119,1004,2018-11-24
Arizona,2018,1156,1049,2018-12-01
Arizona,2018,1188,1078,2018-12-08
Arizona,2018,1152,1029,2018-12-15
Arizona,2018,1274,1134,2018-12-22
Arizona,2018,1185,1064,2018-12-29
Arizona,2019,1351,1224,2019-01-05
Arizona,2019,1350,1211,2019-01-12
Arizona,2019,1270,1147,2019-01-19
Arizona,2019,1253,1116,2019-01-26
Arizona,2019,1217,1090,2019-02-02
Arizona,2019,1204,1091,2019-02-09
Arizona,2019,1188,1079,2019-02-16
Arizona,2019,1313,1165,2019-02-23
Arizona,2019,1250,1122,2019-03-02
Arizona,2019,1252,1119,2019-03-09
Arizona,2019,1279,1155,2019-03-16
Arizona,2019,1192,1057,2019-03-23
Arizona,2019,1240,1114,2019-03-30
Arizona,2019,1254,1117,2019-04-06
Arizona,2019,1325,1177,2019-04-13
Arizona,2019,1167,1049,2019-04-20
Arizona,2019,1176,1054,2019-04-27
Arizona,2019,1160,1027,2019-05-04
Arizona,2019,1191,1057,2019-05-11
Arizona,2019,1139,1003,2019-05-18
Arizona,2019,1122,1006,2019-05-25
Arizona,2019,1168,1041,2019-06-01
Arizona,2019,1074,941,2019-06-08
Arizona,2019,1149,1022,2019-06-15
Arizona,2019,1060,940,2019-06-22
Arizona,2019,1122,973,2019-06-29
Arizona,2019,1120,946,2019-07-06
Arizona,2019,1165,993,2019-07-13
Arizona,2019,1144,974,2019-07-20
Arizona,2019,1068,922,2019-07-27
Arizona,2019,1085,940,2019-08-03
Arizona,2019,1085,937,2019-08-10
Arizona,2019,1071,946,2019-08-17
Arizona,2019,1063,933,2019-08-24
Arizona,2019,1151,1018,2019-08-31
Arizona,2019,1176,1017,2019-09-07
Arizona,2019,1038,910,2019-09-14
Arizona,2019,1079,958,2019-09-21
Arizona,2019,1159,1039,2019-09-28
Arizona,2019,1102,967,2019-10-05
Arizona,2019,1117,991,2019-10-12
Arizona,2019,1139,1014,2019-10-19
Arizona,2019,1013,906,2019-10-26
Arizona,2019,1121,1004,2019-11-02
Arizona,2019,1254,1115,2019-11-09
Arizona,2019,1197,1062,2019-11-16
Arizona,2019,1220,1075,2019-11-23
Arizona,2019,1119,1002,2019-11-30
Arizona,2019,1222,1100,2019-12-07
Arizona,2019,1193,1071,2019-12-14
Arizona,2019,1165,1039,2019-12-21
Arizona,2019,1219,1112,2019-12-28
Arizona,2020,1301,1181,2020-01-04
Arizona,2020,1390,1248,2020-01-11
Arizona,2020,1315,1175,2020-01-18
Arizona,2020,1275,1156,2020-01-25
Arizona,2020,1265,1131,2020-02-01
Arizona,2020,1264,1138,2020-02-08
Arizona,2020,1312,1191,2020-02-15
Arizona,2020,1342,1185,2020-02-22
Arizona,2020,1352,1196,2020-02-29
Arizona,2020,1380,1237,2020-03-07
Arizona,2020,1349,1203,2020-03-14
Arizona,2020,1290,1159,2020-03-21
Arizona,2020,1324,1215,2020-03-28
Arizona,2020,1356,1235,2020-04-04
Arizona,2020,1403,1261,2020-04-11
Arizona,2020,1316,1192,2020-04-18
Arizona,2020,1384,1280,2020-04-25
Arizona,2020,1398,1264,2020-05-02
Arizona,2020,1427,1287,2020-05-09
Arizona,2020,1306,1158,2020-05-16
Arizona,2020,1289,1140,2020-05-23
Arizona,2020,1310,1173,2020-05-30
Arizona,2020,1399,1216,2020-06-06
Arizona,2020,1463,1298,2020-06-13
Arizona,2020,1549,1393,2020-06-20
Arizona,2020,1616,1467,2020-06-27
Arizona,2020,1773,1617,2020-07-04
Arizona,2020,1952,1793,2020-07-11
Arizona,2020,1993,1749,2020-07-18
Arizona,2020,1861,1674,2020-07-25
Arizona,2020,1792,1571,2020-08-01
Arizona,2020,1584,1390,2020-08-08
Arizona,2020,1526,1363,2020-08-15
Arizona,2020,1504,1300,2020-08-22
Arizona,2020,1464,1272,2020-08-29
Arizona,2020,1293,1127,2020-09-05
Arizona,2020,1280,1125,2020-09-12
Arizona,2020,1257,1127,2020-09-19
Arizona,2020,1282,1152,2020-09-26
Arizona,2020,1201,1050,2020-10-03
Arizona,2020,1238,1102,2020-10-10
Arizona,2020,1230,1102,2020-10-17
Arizona,2020,1281,1164,2020-10-24
Arizona,2020,1305,1182,2020-10-31
Arizona,2020,1386,1250,2020-11-07
Arizona,2020,1243,1156,2020-11-14
Arizona,2020,1502,1395,2020-11-21
Arizona,2020,1484,1400,2020-11-28
Arizona,2020,1569,1486,2020-12-05
Arizona,2020,1626,1557,2020-12-12
Arizona,2020,1283,1240,2020-12-19
Arizona,2020,934,902,2020-12-26
Arkansas,2014,401,378,2014-01-04
Arkansas,2014,642,605,2014-01-11
Arkansas,2014,626,583,2014-01-18
Arkansas,2014,649,617,2014-01-25
Arkansas,2014,641,599,2014-02-01
Arkansas,2014,610,586,2014-02-08
Arkansas,2014,651,612,2014-02-15
Arkansas,2014,598,565,2014-02-22
Arkansas,2014,626,589,2014-03-01
Arkansas,2014,634,584,2014-03-08
Arkansas,2014,558,525,2014-03-15
Arkansas,2014,594,549,2014-03-22
Arkansas,2014,564,540,2014-03-29
Arkansas,2014,586,541,2014-04-05
Arkansas,2014,578,529,2014-04-12
Arkansas,2014,552,516,2014-04-19
Arkansas,2014,583,529,2014-04-26
Arkansas,2014,544,478,2014-05-03
Arkansas,2014,550,510,2014-05-10
Arkansas,2014,536,502,2014-05-17
Arkansas,2014,509,470,2014-05-24
Arkansas,2014,577,535,2014-05-31
Arkansas,2014,506,453,2014-06-07
Arkansas,2014,549,517,2014-06-14
Arkansas,2014,500,449,2014-06-21
Arkansas,2014,528,483,2014-06-28
Arkansas,2014,563,527,2014-07-05
Arkansas,2014,537,498,2014-07-12
Arkansas,2014,565,525,2014-07-19
Arkansas,2014,509,467,2014-07-26
Arkansas,2014,566,518,2014-08-02
Arkansas,2014,557,521,2014-08-09
Arkansas,2014,500,464,2014-08-16
Arkansas,2014,518,464,2014-08-23
Arkansas,2014,532,485,2014-08-30
Arkansas,2014,497,454,2014-09-06
Arkansas,2014,509,460,2014-09-13
Arkansas,2014,531,493,2014-09-20
Arkansas,2014,577,521,2014-09-27
Arkansas,2014,522,480,2014-10-04
Arkansas,2014,550,497,2014-10-11
Arkansas,2014,558,498,2014-10-18
Arkansas,2014,584,541,2014-10-25
Arkansas,2014,572,532,2014-11-01
Arkansas,2014,537,486,2014-11-08
Arkansas,2014,567,528,2014-11-15
Arkansas,2014,610,561,2014-11-22
Arkansas,2014,571,529,2014-11-29
Arkansas,2014,614,578,2014-12-06
Arkansas,2014,574,519,2014-12-13
Arkansas,2014,606,558,2014-12-20
Arkansas,2014,602,564,2014-12-27
Arkansas,2014,633,599,2015-01-03
Arkansas,2015,746,702,2015-01-10
Arkansas,2015,669,622,2015-01-17
Arkansas,2015,682,633,2015-01-24
Arkansas,2015,685,640,2015-01-31
Arkansas,2015,717,671,2015-02-07
Arkansas,2015,669,612,2015-02-14
Arkansas,2015,616,571,2015-02-21
Arkansas,2015,708,668,2015-02-28
Arkansas,2015,669,626,2015-03-07
Arkansas,2015,641,593,2015-03-14
Arkansas,2015,571,529,2015-03-21
Arkansas,2015,566,520,2015-03-28
Arkansas,2015,588,535,2015-04-04
Arkansas,2015,590,548,2015-04-11
Arkansas,2015,570,527,2015-04-18
Arkansas,2015,559,516,2015-04-25
Arkansas,2015,616,572,2015-05-02
Arkansas,2015,592,551,2015-05-09
Arkansas,2015,574,541,2015-05-16
Arkansas,2015,601,549,2015-05-23
Arkansas,2015,591,551,2015-05-30
Arkansas,2015,572,528,2015-06-06
Arkansas,2015,561,508,2015-06-13
Arkansas,2015,574,535,2015-06-20
Arkansas,2015,527,479,2015-06-27
Arkansas,2015,563,514,2015-07-04
Arkansas,2015,510,452,2015-07-11
Arkansas,2015,536,482,2015-07-18
Arkansas,2015,600,548,2015-07-25
Arkansas,2015,522,462,2015-08-01
Arkansas,2015,593,537,2015-08-08
Arkansas,2015,583,542,2015-08-15
Arkansas,2015,576,515,2015-08-22
Arkansas,2015,548,491,2015-08-29
Arkansas,2015,549,502,2015-09-05
Arkansas,2015,573,525,2015-09-12
Arkansas,2015,540,501,2015-09-19
Arkansas,2015,528,493,2015-09-26
Arkansas,2015,582,539,2015-10-03
Arkansas,2015,564,517,2015-10-10
Arkansas,2015,554,522,2015-10-17
Arkansas,2015,582,544,2015-10-24
Arkansas,2015,631,567,2015-10-31
Arkansas,2015,535,486,2015-11-07
Arkansas,2015,596,547,2015-11-14
Arkansas,2015,583,542,2015-11-21
Arkansas,2015,597,548,2015-11-28
Arkansas,2015,593,556,2015-12-05
Arkansas,2015,616,586,2015-12-12
Arkansas,2015,577,528,2015-12-19
Arkansas,2015,604,568,2015-12-26
Arkansas,2015,559,515,2016-01-02
Arkansas,2016,640,593,2016-01-09
Arkansas,2016,629,598,2016-01-16
Arkansas,2016,571,529,2016-01-23
Arkansas,2016,624,578,2016-01-30
Arkansas,2016,605,578,2016-02-06
Arkansas,2016,615,562,2016-02-13
Arkansas,2016,588,539,2016-02-20
Arkansas,2016,627,584,2016-02-27
Arkansas,2016,588,542,2016-03-05
Arkansas,2016,588,547,2016-03-12
Arkansas,2016,635,588,2016-03-19
Arkansas,2016,583,535,2016-03-26
Arkansas,2016,660,617,2016-04-02
Arkansas,2016,603,574,2016-04-09
Arkansas,2016,605,560,2016-04-16
Arkansas,2016,604,548,2016-04-23
Arkansas,2016,566,525,2016-04-30
Arkansas,2016,553,507,2016-05-07
Arkansas,2016,550,502,2016-05-14
Arkansas,2016,599,543,2016-05-21
Arkansas,2016,553,510,2016-05-28
Arkansas,2016,586,544,2016-06-04
Arkansas,2016,595,549,2016-06-11
Arkansas,2016,531,487,2016-06-18
Arkansas,2016,561,517,2016-06-25
Arkansas,2016,577,527,2016-07-02
Arkansas,2016,597,557,2016-07-09
Arkansas,2016,609,555,2016-07-16
Arkansas,2016,566,519,2016-07-23
Arkansas,2016,553,511,2016-07-30
Arkansas,2016,537,483,2016-08-06
Arkansas,2016,551,489,2016-08-13
Arkansas,2016,566,511,2016-08-20
Arkansas,2016,558,522,2016-08-27
Arkansas,2016,539,482,2016-09-03
Arkansas,2016,629,576,2016-09-10
Arkansas,2016,564,522,2016-09-17
Arkansas,2016,548,485,2016-09-24
Arkansas,2016,517,470,2016-10-01
Arkansas,2016,570,527,2016-10-08
Arkansas,2016,571,513,2016-10-15
Arkansas,2016,548,506,2016-10-22
Arkansas,2016,601,547,2016-10-29
Arkansas,2016,608,561,2016-11-05
Arkansas,2016,637,588,2016-11-12
Arkansas,2016,604,549,2016-11-19
Arkansas,2016,638,587,2016-11-26
Arkansas,2016,617,577,2016-12-03
Arkansas,2016,639,588,2016-12-10
Arkansas,2016,703,670,2016-12-17
Arkansas,2016,655,599,2016-12-24
Arkansas,2016,699,653,2016-12-31
Arkansas,2017,651,602,2017-01-07
Arkansas,2017,658,614,2017-01-14
Arkansas,2017,657,608,2017-01-21
Arkansas,2017,579,535,2017-01-28
Arkansas,2017,614,581,2017-02-04
Arkansas,2017,626,583,2017-02-11
Arkansas,2017,648,608,2017-02-18
Arkansas,2017,657,606,2017-02-25
Arkansas,2017,662,611,2017-03-04
Arkansas,2017,635,586,2017-03-11
Arkansas,2017,643,604,2017-03-18
Arkansas,2017,636,580,2017-03-25
Arkansas,2017,640,587,2017-04-01
Arkansas,2017,609,553,2017-04-08
Arkansas,2017,634,574,2017-04-15
Arkansas,2017,604,559,2017-04-22
Arkansas,2017,607,550,2017-04-29
Arkansas,2017,590,544,2017-05-06
Arkansas,2017,600,545,2017-05-13
Arkansas,2017,608,555,2017-05-20
Arkansas,2017,568,512,2017-05-27
Arkansas,2017,569,525,2017-06-03
Arkansas,2017,565,526,2017-06-10
Arkansas,2017,601,539,2017-06-17
Arkansas,2017,604,553,2017-06-24
Arkansas,2017,582,513,2017-07-01
Arkansas,2017,605,548,2017-07-08
Arkansas,2017,583,526,2017-07-15
Arkansas,2017,565,514,2017-07-22
Arkansas,2017,582,520,2017-07-29
Arkansas,2017,526,477,2017-08-05
Arkansas,2017,589,528,2017-08-12
Arkansas,2017,571,523,2017-08-19
Arkansas,2017,559,510,2017-08-26
Arkansas,2017,550,515,2017-09-02
Arkansas,2017,583,539,2017-09-09
Arkansas,2017,611,554,2017-09-16
Arkansas,2017,577,528,2017-09-23
Arkansas,2017,614,561,2017-09-30
Arkansas,2017,563,520,2017-10-07
Arkansas,2017,536,497,2017-10-14
Arkansas,2017,565,524,2017-10-21
Arkansas,2017,609,566,2017-10-28
Arkansas,2017,609,557,2017-11-04
Arkansas,2017,589,534,2017-11-11
Arkansas,2017,624,579,2017-11-18
Arkansas,2017,606,555,2017-11-25
Arkansas,2017,615,576,2017-12-02
Arkansas,2017,700,638,2017-12-09
Arkansas,2017,711,646,2017-12-16
Arkansas,2017,696,650,2017-12-23
Arkansas,2017,733,687,2017-12-30
Arkansas,2018,734,690,2018-01-06
Arkansas,2018,763,718,2018-01-13
Arkansas,2018,761,718,2018-01-20
Arkansas,2018,736,685,2018-01-27
Arkansas,2018,667,633,2018-02-03
Arkansas,2018,680,637,2018-02-10
Arkansas,2018,674,634,2018-02-17
Arkansas,2018,671,635,2018-02-24
Arkansas,2018,611,560,2018-03-03
Arkansas,2018,652,598,2018-03-10
Arkansas,2018,583,541,2018-03-17
Arkansas,2018,578,536,2018-03-24
Arkansas,2018,592,543,2018-03-31
Arkansas,2018,576,523,2018-04-07
Arkansas,2018,619,575,2018-04-14
Arkansas,2018,541,496,2018-04-21
Arkansas,2018,580,527,2018-04-28
Arkansas,2018,625,575,2018-05-05
Arkansas,2018,627,570,2018-05-12
Arkansas,2018,575,515,2018-05-19
Arkansas,2018,582,520,2018-05-26
Arkansas,2018,608,554,2018-06-02
Arkansas,2018,573,529,2018-06-09
Arkansas,2018,603,540,2018-06-16
Arkansas,2018,547,495,2018-06-23
Arkansas,2018,570,520,2018-06-30
Arkansas,2018,568,522,2018-07-07
Arkansas,2018,586,530,2018-07-14
Arkansas,2018,595,545,2018-07-21
Arkansas,2018,534,478,2018-07-28
Arkansas,2018,548,511,2018-08-04
Arkansas,2018,556,514,2018-08-11
Arkansas,2018,561,513,2018-08-18
Arkansas,2018,561,522,2018-08-25
Arkansas,2018,568,501,2018-09-01
Arkansas,2018,577,538,2018-09-08
Arkansas,2018,597,558,2018-09-15
Arkansas,2018,586,530,2018-09-22
Arkansas,2018,554,516,2018-09-29
Arkansas,2018,559,514,2018-10-06
Arkansas,2018,565,532,2018-10-13
Arkansas,2018,577,540,2018-10-20
Arkansas,2018,654,608,2018-10-27
Arkansas,2018,615,561,2018-11-03
Arkansas,2018,583,554,2018-11-10
Arkansas,2018,639,594,2018-11-17
Arkansas,2018,632,579,2018-11-24
Arkansas,2018,635,594,2018-12-01
Arkansas,2018,602,564,2018-12-08
Arkansas,2018,661,613,2018-12-15
Arkansas,2018,652,608,2018-12-22
Arkansas,2018,668,624,2018-12-29
Arkansas,2019,692,631,2019-01-05
Arkansas,2019,601,571,2019-01-12
Arkansas,2019,661,608,2019-01-19
Arkansas,2019,650,604,2019-01-26
Arkansas,2019,671,624,2019-02-02
Arkansas,2019,665,622,2019-02-09
Arkansas,2019,695,661,2019-02-16
Arkansas,2019,723,676,2019-02-23
Arkansas,2019,643,605,2019-03-02
Arkansas,2019,686,633,2019-03-09
Arkansas,2019,703,657,2019-03-16
Arkansas,2019,671,619,2019-03-23
Arkansas,2019,660,620,2019-03-30
Arkansas,2019,645,597,2019-04-06
Arkansas,2019,645,608,2019-04-13
Arkansas,2019,616,564,2019-04-20
Arkansas,2019,586,548,2019-04-27
Arkansas,2019,588,546,2019-05-04
Arkansas,2019,567,522,2019-05-11
Arkansas,2019,607,564,2019-05-18
Arkansas,2019,630,594,2019-05-25
Arkansas,2019,565,516,2019-06-01
Arkansas,2019,573,522,2019-06-08
Arkansas,2019,635,587,2019-06-15
Arkansas,2019,554,505,2019-06-22
Arkansas,2019,564,524,2019-06-29
Arkansas,2019,582,529,2019-07-06
Arkansas,2019,580,535,2019-07-13
Arkansas,2019,580,527,2019-07-20
Arkansas,2019,539,494,2019-07-27
Arkansas,2019,557,524,2019-08-03
Arkansas,2019,592,551,2019-08-10
Arkansas,2019,574,525,2019-08-17
Arkansas,2019,587,545,2019-08-24
Arkansas,2019,557,507,2019-08-31
Arkansas,2019,528,477,2019-09-07
Arkansas,2019,638,591,2019-09-14
Arkansas,2019,601,555,2019-09-21
Arkansas,2019,598,539,2019-09-28
Arkansas,2019,564,517,2019-10-05
Arkansas,2019,590,555,2019-10-12
Arkansas,2019,610,567,2019-10-19
Arkansas,2019,618,574,2019-10-26
Arkansas,2019,595,560,2019-11-02
Arkansas,2019,632,590,2019-11-09
Arkansas,2019,671,623,2019-11-16
Arkansas,2019,643,588,2019-11-23
Arkansas,2019,664,617,2019-11-30
Arkansas,2019,617,570,2019-12-07
Arkansas,2019,660,610,2019-12-14
